Item Branch G/L Category,Item-Branch Key,Item Branch Reorder Quantity,Short Name
3721,MKTG,CR-10076,0,10076
3722,NISS,PC-10277,0,10277
3723,NISS,PC-10277,0,10277
3724,CHUB,CR-10061,0,10061
3725,CHUB,CR-10061,0,10061
3726,SRCW,CR-10208,0,10208
3727,SRCW,CR-10208,0,10208
3728,THUB,CR-10833,0,10833
3729,THUB,CR-10833,0,10833
3730,SRCW,CR-10055,0,10055
3731,SRCW,CR-10055,0,10055
3732,ACCE,CR-10244,0,10244
3733,ACCE,CR-10244,0,10244
3734,SRCW,CR-10565,0,10565
3735,SRCW,CR-10565,0,10565
3736,SRCW,CR-10939,0,10939
3737,SRCW,CR-10939,0,10939
3738,TFAB,CR-10271,0,10271
3739,TFAB,CR-10271,0,10271
3740,AXLE,CR-10327,0,10327
3741,AXLE,CR-10327,0,10327
3742,ACCE,CR-10898,0,10898
3743,ACCE,CR-10898,0,10898
3744,ACCE,CR-10016,0,10016
3745,ACCE,CR-10016,0,10016
3746,MKTG,CR-10077,0,10077
3747,MKTG,CR-10077,0,10077
3748,SRCW,CR-10267,0,10267
3749,SRCW,CR-10267,0,10267
3750,SRCW,CR-10677,0,10677
3751,SRCW,CR-10677,0,10677
3752,THUB,CR-10834,0,10834
3753,THUB,CR-10834,0,10834
3754,SRCW,CR-10056,0,10056
3755,SRCW,CR-10056,0,10056
3756,SMWN,CR-10245,0,10245
3757,SMWN,CR-10245,0,10245
3758,SRCW,CR-10294,0,10294
3759,SRCW,CR-10294,0,10294
3760,SRCW,CR-10566,0,10566
3761,SRCW,CR-10566,0,10566
3762,AXLE,CR-10861,0,10861
3763,AXLE,CR-10861,0,10861
3764,ACCE,CR-11793,0,11793
3765,ACCE,CR-11793,0,11793
3766,SMWN,CR-10097,0,10097
3767,SMWN,CR-10097,0,10097
3768,AXLE,CR-10328,0,10328
3769,AXLE,CR-10328,0,10328
3770,AFAB,CR-10510,0,10510
3771,AFAB,CR-10510,0,10510
3772,SMWN,CR-10570,0,10570
3773,SMWN,CR-10570,0,10570
3774,AFAB,CR-10846,0,10846
3775,AFAB,CR-10846,0,10846
3776,ACCE,CR-10899,0,10899
3777,ACCE,CR-10899,0,10899
3778,MKTG,CR-10078,0,10078
3779,MKTG,CR-10078,0,10078
3780,TMTG,CR-10507,0,10507
3781,TMTG,CR-10507,0,10507
3782,TFAB,CR-10605,0,10605
3783,TFAB,CR-10605,0,10605
3784,SRCW,CR-10295,0,10295
3785,SRCW,CR-10295,0,10295
3786,AXLE,CR-10862,0,10862
3787,AXLE,CR-10862,0,10862
3788,ACCE,CR-11925,0,11925
3789,ACCE,CR-11925,0,11925
3790,ATVW,CR-10098,0,10098
3791,ATVW,CR-10098,0,10098
3792,AXLE,CR-10329,0,10329
3793,AXLE,CR-10329,0,10329
3794,ACCE,CR-10900,0,10900
3795,ACCE,CR-10900,0,10900
3796,TMTG,CR-10017,0,10017
3797,TMTG,CR-10017,0,10017
3798,KIA,PC-10275,0,10275
3799,KIA,PC-10275,0,10275
3800,SRCW,CR-10209,0,10209
3801,SRCW,CR-10209,0,10209
3802,THUB,CR-10835,0,10835
3803,THUB,CR-10835,0,10835
3804,TFAB,CR-10567,0,10567
3805,TFAB,CR-10567,0,10567
3806,ACCE,CR-11971,0,11971
3807,ACCE,CR-11971,0,11971
3808,SMWN,CR-10099,0,10099
3809,SMWN,CR-10099,0,10099
3810,ACCE,CR-10901,0,10901
3811,ACCE,CR-10901,0,10901
3812,MKTG,CR-10079,0,10079
3813,MKTG,CR-10079,0,10079
3814,SRCW,CR-10062,0,10062
3815,SRCW,CR-10062,0,10062
3816,SRCW,CR-10210,0,10210
3817,SRCW,CR-10210,0,10210
3818,SRCW,CR-10678,0,10678
3819,SRCW,CR-10678,0,10678
3820,SRCW,CR-10707,0,10707
3821,SRCW,CR-10707,0,10707
3822,SRCW,CR-10376,0,10376
3823,SRCW,CR-10376,0,10376
3824,AXLE,CR-10863,0,10863
3825,AXLE,CR-10863,0,10863
3826,ACCE,CR-10001,0,10001
3827,ACCE,CR-10001,0,10001
3828,ACCE,CR-10902,0,10902
3829,ACCE,CR-10902,0,10902
3830,MKTG,CR-10080,0,10080
3831,MKTG,CR-10080,0,10080
3832,SRCW,CR-10063,0,10063
3833,SRCW,CR-10063,0,10063
3834,CHUB,CR-10173,0,10173
3835,CHUB,CR-10173,0,10173
3836,SRCW,CR-10679,0,10679
3837,SRCW,CR-10679,0,10679
3838,SRCW,CR-10708,0,10708
3839,SRCW,CR-10708,0,10708
3840,TMTG,CR-10024,0,10024
3841,TMTG,CR-10024,0,10024
3842,SMWN,CR-10059,0,10059
3843,SMWN,CR-10059,0,10059
3844,SMWN,CR-10483,0,10483
3845,SMWN,CR-10483,0,10483
3846,TFAB,CR-10864,0,10864
3847,TFAB,CR-10864,0,10864
3848,SRCW,CR-10940,0,10940
3849,SRCW,CR-10940,0,10940
3850,ACCE,CR-10002,0,10002
3851,ACCE,CR-10002,0,10002
3852,SMWN,CR-10272,0,10272
3853,SMWN,CR-10272,0,10272
3854,AFAB,CR-10410,0,10410
3855,AFAB,CR-10410,0,10410
3856,SMWN,CR-10571,0,10571
3857,SMWN,CR-10571,0,10571
3858,ACCE,CR-10903,0,10903
3859,ACCE,CR-10903,0,10903
3860,MKTG,CR-10081,0,10081
3861,MKTG,CR-10081,0,10081
3862,SRCW,CR-10508,0,10508
3863,SRCW,CR-10508,0,10508
3864,SRCW,CR-10680,0,10680
3865,SRCW,CR-10680,0,10680
3866,SRCW,CR-10709,0,10709
3867,SRCW,CR-10709,0,10709
3868,SMWN,CR-10377,0,10377
3869,SMWN,CR-10377,0,10377
3870,AFAB,CR-10411,0,10411
3871,AFAB,CR-10411,0,10411
3872,ACCE,CR-10908,0,10908
3873,ACCE,CR-10908,0,10908
3874,MKTG,CR-10082,0,10082
3875,MKTG,CR-10082,0,10082
3876,SRCW,CR-10509,0,10509
3877,SRCW,CR-10509,0,10509
3878,ACCE,CR-10681,0,10681
3879,ACCE,CR-10681,0,10681
3880,SRCW,CR-10710,0,10710
3881,SRCW,CR-10710,0,10710
3882,TFAB,CR-10025,0,10025
3883,TFAB,CR-10025,0,10025
3884,SRCW,CR-10003,0,10003
3885,SRCW,CR-10003,0,10003
3886,TFAB,CR-10330,0,10330
3887,TFAB,CR-10330,0,10330
3888,AFAB,CR-10475,0,10475
3889,AFAB,CR-10475,0,10475
3890,ACCE,CR-10909,0,10909
3891,ACCE,CR-10909,0,10909
3892,MKTG,CR-10083,0,10083
3893,MKTG,CR-10083,0,10083
3894,SRCW,CR-10064,0,10064
3895,SRCW,CR-10064,0,10064
3896,SRCW,CR-10510,0,10510
3897,SRCW,CR-10510,0,10510
3898,ACCE,CR-10682,0,10682
3899,ACCE,CR-10682,0,10682
3900,SRCW,CR-10711,0,10711
3901,SRCW,CR-10711,0,10711
3902,TFAB,CR-10897,0,10897
3903,TFAB,CR-10897,0,10897
3904,AFAB,CR-10212,0,10212
3905,AFAB,CR-10212,0,10212
3906,AXLE,CR-10511,0,10511
3907,AXLE,CR-10511,0,10511
3908,TFAB,CR-10572,0,10572
3909,TFAB,CR-10572,0,10572
3910,ACCE,CR-10910,0,10910
3911,ACCE,CR-10910,0,10910
3912,MKTG,CR-10084,0,10084
3913,MKTG,CR-10084,0,10084
3914,SRCW,CR-10065,0,10065
3915,SRCW,CR-10065,0,10065
3916,SRCW,CR-10268,0,10268
3917,SRCW,CR-10268,0,10268
3918,ACCE,CR-10683,0,10683
3919,ACCE,CR-10683,0,10683
3920,TMTG,CR-10898,0,10898
3921,TMTG,CR-10898,0,10898
3922,AXLE,CR-10718,0,10718
3923,AXLE,CR-10718,0,10718
3924,SRCW,CR-10865,0,10865
3925,SRCW,CR-10865,0,10865
3926,AFAB,CR-10476,0,10476
3927,AFAB,CR-10476,0,10476
3928,TMTG,CR-10573,0,10573
3929,TMTG,CR-10573,0,10573
3930,TMTG,CR-10683,0,10683
3931,TMTG,CR-10683,0,10683
3932,ACCE,CR-10911,0,10911
3933,ACCE,CR-10911,0,10911
3934,SRCW,CR-10066,0,10066
3935,SRCW,CR-10066,0,10066
3936,SRCW,CR-10362,0,10362
3937,SRCW,CR-10362,0,10362
3938,SRCW,CR-10606,0,10606
3939,SRCW,CR-10606,0,10606
3940,ACCE,CR-10684,0,10684
3941,ACCE,CR-10684,0,10684
3942,SRCW,CR-10712,0,10712
3943,SRCW,CR-10712,0,10712
3944,TMTG,CR-10899,0,10899
3945,TMTG,CR-10899,0,10899
3946,TMTG,CR-10960,0,10960
3947,TMTG,CR-10960,0,10960
3948,ATVW,CR-10378,0,10378
3949,ATVW,CR-10378,0,10378
3950,AXLE,CR-10484,0,10484
3951,AXLE,CR-10484,0,10484
3952,ACCE,CR-10641,0,10641
3953,ACCE,CR-10641,0,10641
3954,AFAB,CR-10213,0,10213
3955,AFAB,CR-10213,0,10213
3956,AFAB,CR-10847,0,10847
3957,AFAB,CR-10847,0,10847
3958,ACCE,CR-10912,0,10912
3959,ACCE,CR-10912,0,10912
3960,ACCE,CR-10018,0,10018
3961,ACCE,CR-10018,0,10018
3962,SRCW,CR-10067,0,10067
3963,SRCW,CR-10067,0,10067
3964,SRCW,CR-10607,0,10607
3965,SRCW,CR-10607,0,10607
3966,ACCE,CR-10685,0,10685
3967,ACCE,CR-10685,0,10685
3968,TMTG,CR-10900,0,10900
3969,TMTG,CR-10900,0,10900
3970,ATVW,CR-10060,0,10060
3971,ATVW,CR-10060,0,10060
3972,SRCW,CR-10485,0,10485
3973,SRCW,CR-10485,0,10485
3974,SMWN,CR-10568,0,10568
3975,SMWN,CR-10568,0,10568
3976,TFAB,CR-10941,0,10941
3977,TFAB,CR-10941,0,10941
3978,ACCE,CR-10004,0,10004
3979,ACCE,CR-10004,0,10004
3980,SRCW,CR-10684,0,10684
3981,SRCW,CR-10684,0,10684
3982,AFAB,CR-10848,0,10848
3983,AFAB,CR-10848,0,10848
3984,ACCE,CR-10913,0,10913
3985,ACCE,CR-10913,0,10913
3986,SRCW,CR-10271,0,10271
3987,SRCW,CR-10271,0,10271
3988,ACCE,CR-10511,0,10511
3989,ACCE,CR-10511,0,10511
3990,ACCE,CR-10686,0,10686
3991,ACCE,CR-10686,0,10686
3992,TMTG,CR-10901,0,10901
3993,TMTG,CR-10901,0,10901
3994,TFAB,CR-10379,0,10379
3995,TFAB,CR-10379,0,10379
3996,SRCW,CR-10486,0,10486
3997,SRCW,CR-10486,0,10486
3998,AXLE,CR-10719,0,10719
3999,AXLE,CR-10719,0,10719
4000,ACCE,CR-10005,0,10005
4001,ACCE,CR-10005,0,10005
4002,SRCW,CR-10685,0,10685
4003,SRCW,CR-10685,0,10685
4004,ACCE,CR-10914,0,10914
4005,ACCE,CR-10914,0,10914
4006,MKTG,CR-10085,0,10085
4007,MKTG,CR-10085,0,10085
4008,TFAB,CR-10902,0,10902
4009,TFAB,CR-10902,0,10902
4010,SMWN,CR-10061,0,10061
4011,SMWN,CR-10061,0,10061
4012,TFAB,CR-10380,0,10380
4013,TFAB,CR-10380,0,10380
4014,TMTG,CR-10214,0,10214
4015,TMTG,CR-10214,0,10214
4016,TMTG,CR-10412,0,10412
4017,TMTG,CR-10412,0,10412
4018,TFAB,CR-10512,0,10512
4019,TFAB,CR-10512,0,10512
4020,SRCW,CR-10686,0,10686
4021,SRCW,CR-10686,0,10686
4022,ACCE,CR-10915,0,10915
4023,ACCE,CR-10915,0,10915
4024,ACCE,CR-10982,0,10982
4025,ACCE,CR-10982,0,10982
4026,ACCE,CR-10019,0,10019
4027,ACCE,CR-10019,0,10019
4028,MKTG,CR-10086,0,10086
4029,MKTG,CR-10086,0,10086
4030,CHUB,CR-10272,0,10272
4031,CHUB,CR-10272,0,10272
4032,SRCW,CR-10687,5000000,10687
4033,SRCW,CR-10687,5000000,10687
4034,TFAB,CR-10903,0,10903
4035,TFAB,CR-10903,0,10903
4036,SRCW,CR-10487,0,10487
4037,SRCW,CR-10487,0,10487
4038,TFAB,CR-10569,0,10569
4039,TFAB,CR-10569,0,10569
4040,SRCW,CR-10687,0,10687
4041,SRCW,CR-10687,0,10687
4042,ACCE,CR-10916,0,10916
4043,ACCE,CR-10916,0,10916
4044,ACCE,CR-10983,0,10983
4045,ACCE,CR-10983,0,10983
4046,MKTG,CR-10087,0,10087
4047,MKTG,CR-10087,0,10087
4048,CHUB,CR-10068,0,10068
4049,CHUB,CR-10068,0,10068
4050,TFAB,CR-10273,0,10273
4051,TFAB,CR-10273,0,10273
4052,TMTG,CR-10363,0,10363
4053,TMTG,CR-10363,0,10363
4054,SRCW,CR-10688,0,10688
4055,SRCW,CR-10688,0,10688
4056,SRCW,CR-10713,0,10713
4057,SRCW,CR-10713,0,10713
4058,ACCE,CR-10836,0,10836
4059,ACCE,CR-10836,0,10836
4060,TMTG,CR-10908,0,10908
4061,TMTG,CR-10908,0,10908
4062,SRCW,CR-10488,0,10488
4063,SRCW,CR-10488,0,10488
4064,ACCE,CR-10642,0,10642
4065,ACCE,CR-10642,0,10642
4066,ACCE,CR-10006,0,10006
4067,ACCE,CR-10006,0,10006
4068,ACCE,CR-10917,0,10917
4069,ACCE,CR-10917,0,10917
4070,MKTG,CR-10088,0,10088
4071,MKTG,CR-10088,0,10088
4072,SRCW,CR-10274,0,10274
4073,SRCW,CR-10274,0,10274
4074,ACCE,CR-10837,0,10837
4075,ACCE,CR-10837,0,10837
4076,ACCE,CR-10643,0,10643
4077,ACCE,CR-10643,0,10643
4078,TFAB,CR-10100,0,10100
4079,TFAB,CR-10100,0,10100
4080,AXLE,CR-10413,0,10413
4081,AXLE,CR-10413,0,10413
4082,AFAB,CR-10638,0,10638
4083,AFAB,CR-10638,0,10638
4084,SRCW,CR-10688,0,10688
4085,SRCW,CR-10688,0,10688
4086,ACCE,CR-10918,0,10918
4087,ACCE,CR-10918,0,10918
4088,SRCW,CR-10276,0,10276
4089,SRCW,CR-10276,0,10276
4090,SRCW,CR-10364,0,10364
4091,SRCW,CR-10364,0,10364
4092,SRCW,CR-10489,0,10489
4093,SRCW,CR-10489,0,10489
4094,AFAB,CR-10513,0,10513
4095,AFAB,CR-10513,0,10513
4096,ACCE,CR-10919,0,10919
4097,ACCE,CR-10919,0,10919
4098,MKTG,CR-10089,0,10089
4099,MKTG,CR-10089,0,10089
4100,SRCW,CR-10069,0,10069
4101,SRCW,CR-10069,0,10069
4102,SRCW,CR-10365,0,10365
4103,SRCW,CR-10365,0,10365
4104,SRCW,CR-10689,0,10689
4105,SRCW,CR-10689,0,10689
4106,SRCW,CR-10714,0,10714
4107,SRCW,CR-10714,0,10714
4108,TMTG,CR-10961,0,10961
4109,TMTG,CR-10961,0,10961
4110,AXLE,CR-10720,0,10720
4111,AXLE,CR-10720,0,10720
4112,TMTG,CR-10101,0,10101
4113,TMTG,CR-10101,0,10101
4114,TMTG,CR-10164,0,10164
4115,TMTG,CR-10164,0,10164
4116,AFAB,CR-10639,0,10639
4117,AFAB,CR-10639,0,10639
4118,ACCE,CR-10920,0,10920
4119,ACCE,CR-10920,0,10920
4120,MKTG,CR-10090,0,10090
4121,MKTG,CR-10090,0,10090
4122,SRCW,CR-10366,0,10366
4123,SRCW,CR-10366,0,10366
4124,SRCW,CR-10690,0,10690
4125,SRCW,CR-10690,0,10690
4126,SRCW,CR-10715,0,10715
4127,SRCW,CR-10715,0,10715
4128,AFAB,CR-10838,0,10838
4129,AFAB,CR-10838,0,10838
4130,THUB,CR-10296,0,10296
4131,THUB,CR-10296,0,10296
4132,AFAB,CR-10942,0,10942
4133,AFAB,CR-10942,0,10942
4134,TMTG,CR-10102,0,10102
4135,TMTG,CR-10102,0,10102
4136,AFAB,CR-10514,0,10514
4137,AFAB,CR-10514,0,10514
4138,TMTG,CR-10849,0,10849
4139,TMTG,CR-10849,0,10849
4140,ACCE,CR-10921,0,10921
4141,ACCE,CR-10921,0,10921
4142,KIA,PC-10333,0,10333
4143,KIA,PC-10333,0,10333
4144,SRCW,CR-10367,0,10367
4145,SRCW,CR-10367,0,10367
4146,SRCW,CR-10512,0,10512
4147,SRCW,CR-10512,0,10512
4148,SRCW,CR-10716,0,10716
4149,SRCW,CR-10716,0,10716
4150,AFAB,CR-10839,0,10839
4151,AFAB,CR-10839,0,10839
4152,TFAB,CR-10909,0,10909
4153,TFAB,CR-10909,0,10909
4154,TMTG,CR-10962,0,10962
4155,TMTG,CR-10962,0,10962
4156,TMTG,CR-10297,0,10297
4157,TMTG,CR-10297,0,10297
4158,AXLE,CR-10644,0,10644
4159,AXLE,CR-10644,0,10644
4160,AFAB,CR-10103,0,10103
4161,AFAB,CR-10103,0,10103
4162,TMTG,CR-10215,0,10215
4163,TMTG,CR-10215,0,10215
4164,AFAB,CR-10515,0,10515
4165,AFAB,CR-10515,0,10515
4166,ACCE,CR-10922,0,10922
4167,ACCE,CR-10922,0,10922
4168,SRCW,CR-10070,0,10070
4169,SRCW,CR-10070,0,10070
4170,CHUB,CR-10211,0,10211
4171,CHUB,CR-10211,0,10211
4172,AFAB,CR-10840,0,10840
4173,AFAB,CR-10840,0,10840
4174,ACCE,CR-10298,0,10298
4175,ACCE,CR-10298,0,10298
4176,SRCW,CR-10570,0,10570
4177,SRCW,CR-10570,0,10570
4178,AXLE,CR-10645,0,10645
4179,AXLE,CR-10645,0,10645
4180,CHUB,CR-10721,0,10721
4181,CHUB,CR-10721,0,10721
4182,AFAB,CR-10640,0,10640
4183,AFAB,CR-10640,0,10640
4184,TMTG,CR-10850,0,10850
4185,TMTG,CR-10850,0,10850
4186,ACCE,CR-10923,0,10923
4187,ACCE,CR-10923,0,10923
4188,MKTG,CR-10984,0,10984
4189,MKTG,CR-10984,0,10984
4190,MKTG,CR-10091,0,10091
4191,MKTG,CR-10091,0,10091
4192,SRCW,CR-10212,0,10212
4193,SRCW,CR-10212,0,10212
4194,SRCW,CR-10691,0,10691
4195,SRCW,CR-10691,0,10691
4196,ATVW,CR-10841,0,10841
4197,ATVW,CR-10841,0,10841
4198,ACCE,CR-10299,0,10299
4199,ACCE,CR-10299,0,10299
4200,SRCW,CR-10571,0,10571
4201,SRCW,CR-10571,0,10571
4202,AXLE,CR-10646,0,10646
4203,AXLE,CR-10646,0,10646
4204,AFAB,CR-10104,0,10104
4205,AFAB,CR-10104,0,10104
4206,AFAB,CR-10415,0,10415
4207,AFAB,CR-10415,0,10415
4208,ACCE,CR-10574,0,10574
4209,ACCE,CR-10574,0,10574
4210,AFAB,CR-10641,0,10641
4211,AFAB,CR-10641,0,10641
4212,TFAB,CR-10689,0,10689
4213,TFAB,CR-10689,0,10689
4214,ACCE,CR-10924,0,10924
4215,ACCE,CR-10924,0,10924
4216,TIER,PC-10342,0,10342
4217,TIER,PC-10342,0,10342
4218,TFAB,CR-10213,0,10213
4219,TFAB,CR-10213,0,10213
4220,SRCW,CR-10277,0,10277
4221,SRCW,CR-10277,0,10277
4222,SRCW,CR-10368,0,10368
4223,SRCW,CR-10368,0,10368
4224,SRCW,CR-10513,0,10513
4225,SRCW,CR-10513,0,10513
4226,ATVW,CR-10842,0,10842
4227,ATVW,CR-10842,0,10842
4228,ACCE,CR-10300,0,10300
4229,ACCE,CR-10300,0,10300
4230,SRCW,CR-10381,0,10381
4231,SRCW,CR-10381,0,10381
4232,AXLE,CR-10647,0,10647
4233,AXLE,CR-10647,0,10647
4234,TFAB,CR-10793,0,10793
4235,TFAB,CR-10793,0,10793
4236,AFAB,CR-10331,0,10331
4237,AFAB,CR-10331,0,10331
4238,TFAB,CR-10416,0,10416
4239,TFAB,CR-10416,0,10416
4240,TMTG,CR-10575,0,10575
4241,TMTG,CR-10575,0,10575
4242,SRCW,CR-10690,0,10690
4243,SRCW,CR-10690,0,10690
4244,ACCE,CR-10925,0,10925
4245,ACCE,CR-10925,0,10925
4246,TIER,PC-10343,0,10343
4247,TIER,PC-10343,0,10343
4248,SRCW,CR-10071,0,10071
4249,SRCW,CR-10071,0,10071
4250,ACCE,CR-10278,0,10278
4251,ACCE,CR-10278,0,10278
4252,SRCW,CR-10369,0,10369
4253,SRCW,CR-10369,0,10369
4254,SRCW,CR-10514,0,10514
4255,SRCW,CR-10514,0,10514
4256,ACCE,CR-10843,0,10843
4257,ACCE,CR-10843,0,10843
4258,TMTG,CR-10301,0,10301
4259,TMTG,CR-10301,0,10301
4260,TFAB,CR-10382,0,10382
4261,TFAB,CR-10382,0,10382
4262,AXLE,CR-10648,0,10648
4263,AXLE,CR-10648,0,10648
4264,AFAB,CR-10105,0,10105
4265,AFAB,CR-10105,0,10105
4266,TMTG,CR-10171,0,10171
4267,TMTG,CR-10171,0,10171
4268,TMTG,CR-10576,0,10576
4269,TMTG,CR-10576,0,10576
4270,AFAB,CR-10851,0,10851
4271,AFAB,CR-10851,0,10851
4272,TIER,PC-10344,0,10344
4273,TIER,PC-10344,0,10344
4274,SRCW,CR-10072,0,10072
4275,SRCW,CR-10072,0,10072
4276,SRCW,CR-10214,0,10214
4277,SRCW,CR-10214,0,10214
4278,SRCW,CR-10717,0,10717
4279,SRCW,CR-10717,0,10717
4280,ATVW,CR-10844,0,10844
4281,ATVW,CR-10844,0,10844
4282,TMTG,CR-10302,0,10302
4283,TMTG,CR-10302,0,10302
4284,TFAB,CR-10383,0,10383
4285,TFAB,CR-10383,0,10383
4286,SRCW,CR-10490,0,10490
4287,SRCW,CR-10490,0,10490
4288,TFAB,CR-10794,0,10794
4289,TFAB,CR-10794,0,10794
4290,TMTG,CR-10172,0,10172
4291,TMTG,CR-10172,0,10172
4292,AFAB,CR-10417,0,10417
4293,AFAB,CR-10417,0,10417
4294,TMTG,CR-10577,0,10577
4295,TMTG,CR-10577,0,10577
4296,ACCE,CR-10926,0,10926
4297,ACCE,CR-10926,0,10926
4298,SRCW,CR-10073,0,10073
4299,SRCW,CR-10073,0,10073
4300,TFAB,CR-10175,0,10175
4301,TFAB,CR-10175,0,10175
4302,SRCW,CR-10608,0,10608
4303,SRCW,CR-10608,0,10608
4304,SRCW,CR-10718,0,10718
4305,SRCW,CR-10718,0,10718
4306,SMWN,CR-10845,0,10845
4307,SMWN,CR-10845,0,10845
4308,TMTG,CR-10303,0,10303
4309,TMTG,CR-10303,0,10303
4310,AXLE,CR-10649,0,10649
4311,AXLE,CR-10649,0,10649
4312,ACCE,CR-10722,0,10722
4313,ACCE,CR-10722,0,10722
4314,TFAB,CR-10866,0,10866
4315,TFAB,CR-10866,0,10866
4316,AFAB,CR-10106,0,10106
4317,AFAB,CR-10106,0,10106
4318,TMTG,CR-10173,0,10173
4319,TMTG,CR-10173,0,10173
4320,ACCE,CR-10216,0,10216
4321,ACCE,CR-10216,0,10216
4322,AFAB,CR-10418,0,10418
4323,AFAB,CR-10418,0,10418
4324,TFAB,CR-10578,0,10578
4325,TFAB,CR-10578,0,10578
4326,ATVW,CR-10642,0,10642
4327,ATVW,CR-10642,0,10642
4328,AFAB,CR-10852,0,10852
4329,AFAB,CR-10852,0,10852
4330,ACCE,CR-10927,0,10927
4331,ACCE,CR-10927,0,10927
4332,SRCW,CR-10074,0,10074
4333,SRCW,CR-10074,0,10074
4334,TFAB,CR-10552,0,10552
4335,TFAB,CR-10552,0,10552
4336,ACCE,CR-10692,0,10692
4337,ACCE,CR-10692,0,10692
4338,SRCW,CR-10719,0,10719
4339,SRCW,CR-10719,0,10719
4340,TFAB,CR-10846,0,10846
4341,TFAB,CR-10846,0,10846
4342,AXLE,CR-10650,0,10650
4343,AXLE,CR-10650,0,10650
4344,TFAB,CR-10867,0,10867
4345,TFAB,CR-10867,0,10867
4346,SRCW,CR-10174,0,10174
4347,SRCW,CR-10174,0,10174
4348,ATVW,CR-10516,0,10516
4349,ATVW,CR-10516,0,10516
4350,TFAB,CR-10579,0,10579
4351,TFAB,CR-10579,0,10579
4352,MKTG,CR-10092,0,10092
4353,MKTG,CR-10092,0,10092
4354,SRCW,CR-10075,0,10075
4355,SRCW,CR-10075,0,10075
4356,SMWN,CR-10215,0,10215
4357,SMWN,CR-10215,0,10215
4358,ATVW,CR-10279,0,10279
4359,ATVW,CR-10279,0,10279
4360,ACCE,CR-10191,0,10191
4361,ACCE,CR-10191,0,10191
4362,SRCW,CR-10572,0,10572
4363,SRCW,CR-10572,0,10572
4364,TFAB,CR-10868,0,10868
4365,TFAB,CR-10868,0,10868
4366,AFAB,CR-10107,0,10107
4367,AFAB,CR-10107,0,10107
4368,AXLE,CR-10175,0,10175
4369,AXLE,CR-10175,0,10175
4370,ATVW,CR-10517,0,10517
4371,ATVW,CR-10517,0,10517
4372,AFAB,CR-10853,0,10853
4373,AFAB,CR-10853,0,10853
4374,ACCE,CR-10928,0,10928
4375,ACCE,CR-10928,0,10928
4376,MKTG,CR-10093,0,10093
4377,MKTG,CR-10093,0,10093
4378,SRCW,CR-10076,0,10076
4379,SRCW,CR-10076,0,10076
4380,TFAB,CR-11021,0,11021
4381,TFAB,CR-11021,0,11021
4382,ACCE,CR-10693,0,10693
4383,ACCE,CR-10693,0,10693
4384,ACCE,CR-10192,0,10192
4385,ACCE,CR-10192,0,10192
4386,TMTG,CR-10869,0,10869
4387,TMTG,CR-10869,0,10869
4388,AXLE,CR-10943,0,10943
4389,AXLE,CR-10943,0,10943
4390,ATVW,CR-10518,0,10518
4391,ATVW,CR-10518,0,10518
4392,AFAB,CR-10854,0,10854
4393,AFAB,CR-10854,0,10854
4394,ACCE,CR-10929,0,10929
4395,ACCE,CR-10929,0,10929
4396,TFAB,CR-10216,0,10216
4397,TFAB,CR-10216,0,10216
4398,SRCW,CR-10371,0,10371
4399,SRCW,CR-10371,0,10371
4400,SRCW,CR-10720,0,10720
4401,SRCW,CR-10720,0,10720
4402,TFAB,CR-10910,0,10910
4403,TFAB,CR-10910,0,10910
4404,TMTG,CR-10870,0,10870
4405,TMTG,CR-10870,0,10870
4406,TFAB,CR-10944,0,10944
4407,TFAB,CR-10944,0,10944
4408,AFAB,CR-10108,0,10108
4409,AFAB,CR-10108,0,10108
4410,ACCE,CR-10217,0,10217
4411,ACCE,CR-10217,0,10217
4412,TMTG,CR-10273,0,10273
4413,TMTG,CR-10273,0,10273
4414,AFAB,CR-10332,0,10332
4415,AFAB,CR-10332,0,10332
4416,ATVW,CR-10519,0,10519
4417,ATVW,CR-10519,0,10519
4418,ACCE,CR-10930,0,10930
4419,ACCE,CR-10930,0,10930
4420,MKTG,CR-10094,0,10094
4421,MKTG,CR-10094,0,10094
4422,TIER,PC-10377,0,10377
4423,TIER,PC-10377,0,10377
4424,THUB,CR-10077,0,10077
4425,THUB,CR-10077,0,10077
4426,SRCW,CR-10609,0,10609
4427,SRCW,CR-10609,0,10609
4428,SRCW,CR-10721,0,10721
4429,SRCW,CR-10721,0,10721
4430,ACCE,CR-10723,0,10723
4431,ACCE,CR-10723,0,10723
4432,TFAB,CR-10945,0,10945
4433,TFAB,CR-10945,0,10945
4434,ACCE,CR-10931,0,10931
4435,ACCE,CR-10931,0,10931
4436,TIER,PC-10378,0,10378
4437,TIER,PC-10378,0,10378
4438,SRCW,CR-10078,0,10078
4439,SRCW,CR-10078,0,10078
4440,SRCW,CR-10280,0,10280
4441,SRCW,CR-10280,0,10280
4442,SRCW,CR-10372,0,10372
4443,SRCW,CR-10372,0,10372
4444,SRCW,CR-10610,0,10610
4445,SRCW,CR-10610,0,10610
4446,ATVW,CR-10847,0,10847
4447,ATVW,CR-10847,0,10847
4448,TFAB,CR-10963,0,10963
4449,TFAB,CR-10963,0,10963
4450,ACCE,CR-10724,0,10724
4451,ACCE,CR-10724,0,10724
4452,AFAB,CR-10109,0,10109
4453,AFAB,CR-10109,0,10109
4454,THUB,CR-10176,0,10176
4455,THUB,CR-10176,0,10176
4456,ATVW,CR-10520,0,10520
